run_id,event_id,method_id,method_version,case_id,pool,source_family,task_track,route_id,engine,engine_source,engine_target,git_commit,denominator_id,rewrite_id,rewrite_role,attempt_index,execution_phase,status,failure_bucket,is_denominator_case,is_valid_result,is_speedup_eligible,speedup_exclusion_reason,result_match_status,normalization_policy,baseline_runtime_ms,rewrite_runtime_ms,speedup_ratio,plan_artifact_status,verifier_mode,artifact_path,artifact_reuse_mode,negative_available,negative_rejected,notes
controls_v0_manual_spark_ready36_resolved_01,PERF_0017__native_source__spark,controls,manual_spark_ready36_resolved_01,PERF_0017,performance,TPC-H,control,native_source,spark,,spark,f4b4bfc0b13b1b12ac670bd5bf291eba09a86e43,common_core_v0_40,source,source,1,aggregate,success,,true,true,false,controls_not_speedup_metric,match,none,,,,not_applicable,engine_local_witness,cases/PERF/PERF_0017/runs/spark/result_check.json|reports/evaluation/common_core_v0/runs/controls_v0_manual_spark_ready36_01/logs/perf_0017_spark_validation.stdout.log|reports/evaluation/common_core_v0/runs/controls_v0_manual_spark_ready36_01/logs/perf_0017_spark_validation.stderr.log|cases/PERF/PERF_0017/runs/spark/source.tsv,manual_case_validation_materialized,yes,,"manual_case_validation_materialized; common_core_v0_candidate retained in review packet; keep as tri-engine template-backed PERF candidate; notes_link=benchmark_spec/reviews/COMMON_CORE_V0_HUMAN_GATE_DECISIONS_DRAFT.md; validation_command=perf_0017_spark_validation; resolved_package_uses_original_ready36_success_record; Spark-only witness validation.; Validation used case-local Spark DDL and Spark witness data.; No PostgreSQL or MySQL validation is implied.; No admission, promotion, or common-core claim is made."
controls_v0_manual_spark_ready36_resolved_01,PERF_0017__human_positive__spark,controls,manual_spark_ready36_resolved_01,PERF_0017,performance,TPC-H,control,human_positive,spark,,spark,f4b4bfc0b13b1b12ac670bd5bf291eba09a86e43,common_core_v0_40,rewrite_pos_01,positive,1,aggregate,success,,true,true,false,controls_not_speedup_metric,match,none,,,,not_applicable,engine_local_witness,cases/PERF/PERF_0017/runs/spark/result_check.json|reports/evaluation/common_core_v0/runs/controls_v0_manual_spark_ready36_01/logs/perf_0017_spark_validation.stdout.log|reports/evaluation/common_core_v0/runs/controls_v0_manual_spark_ready36_01/logs/perf_0017_spark_validation.stderr.log|cases/PERF/PERF_0017/runs/spark/rewrite_pos_01.tsv,manual_case_validation_materialized,yes,,"manual_case_validation_materialized; common_core_v0_candidate retained in review packet; keep as tri-engine template-backed PERF candidate; notes_link=benchmark_spec/reviews/COMMON_CORE_V0_HUMAN_GATE_DECISIONS_DRAFT.md; validation_command=perf_0017_spark_validation; resolved_package_uses_original_ready36_success_record; Spark-only witness validation.; Validation used case-local Spark DDL and Spark witness data.; No PostgreSQL or MySQL validation is implied.; No admission, promotion, or common-core claim is made."
controls_v0_manual_spark_ready36_resolved_01,PERF_0017__hard_negative__spark,controls,manual_spark_ready36_resolved_01,PERF_0017,performance,TPC-H,control,hard_negative,spark,,spark,f4b4bfc0b13b1b12ac670bd5bf291eba09a86e43,common_core_v0_40,rewrite_neg_01,negative,1,aggregate,success,,true,true,false,controls_not_speedup_metric,mismatch,none,,,,not_applicable,engine_local_witness,cases/PERF/PERF_0017/runs/spark/result_check.json|reports/evaluation/common_core_v0/runs/controls_v0_manual_spark_ready36_01/logs/perf_0017_spark_validation.stdout.log|reports/evaluation/common_core_v0/runs/controls_v0_manual_spark_ready36_01/logs/perf_0017_spark_validation.stderr.log|cases/PERF/PERF_0017/runs/spark/rewrite_neg_01.tsv,manual_case_validation_materialized,yes,yes,"manual_case_validation_materialized; common_core_v0_candidate retained in review packet; keep as tri-engine template-backed PERF candidate; notes_link=benchmark_spec/reviews/COMMON_CORE_V0_HUMAN_GATE_DECISIONS_DRAFT.md; validation_command=perf_0017_spark_validation; resolved_package_uses_original_ready36_success_record; Spark-only witness validation.; Validation used case-local Spark DDL and Spark witness data.; No PostgreSQL or MySQL validation is implied.; No admission, promotion, or common-core claim is made."
controls_v0_manual_spark_ready36_resolved_01,PERF_0019__native_source__spark,controls,manual_spark_ready36_resolved_01,PERF_0019,performance,TPC-H,control,native_source,spark,,spark,f4b4bfc0b13b1b12ac670bd5bf291eba09a86e43,common_core_v0_40,source,source,1,aggregate,success,,true,true,false,controls_not_speedup_metric,match,none,,,,not_applicable,engine_local_witness,cases/PERF/PERF_0019/runs/spark/result_check.json|reports/evaluation/common_core_v0/runs/controls_v0_manual_spark_ready36_01/logs/perf_0019_spark_validation.stdout.log|reports/evaluation/common_core_v0/runs/controls_v0_manual_spark_ready36_01/logs/perf_0019_spark_validation.stderr.log|cases/PERF/PERF_0019/runs/spark/source.tsv,manual_case_validation_materialized,yes,,"manual_case_validation_materialized; common_core_v0_candidate retained in review packet; keep as tri-engine template-backed PERF candidate; notes_link=benchmark_spec/reviews/COMMON_CORE_V0_HUMAN_GATE_DECISIONS_DRAFT.md; validation_command=perf_0019_spark_validation; resolved_package_uses_original_ready36_success_record; Spark-only witness validation.; Validation used case-local Spark DDL and Spark witness data.; No PostgreSQL or MySQL validation is implied.; No admission, promotion, or common-core claim is made."
controls_v0_manual_spark_ready36_resolved_01,PERF_0019__human_positive__spark,controls,manual_spark_ready36_resolved_01,PERF_0019,performance,TPC-H,control,human_positive,spark,,spark,f4b4bfc0b13b1b12ac670bd5bf291eba09a86e43,common_core_v0_40,rewrite_pos_01,positive,1,aggregate,success,,true,true,false,controls_not_speedup_metric,match,none,,,,not_applicable,engine_local_witness,cases/PERF/PERF_0019/runs/spark/result_check.json|reports/evaluation/common_core_v0/runs/controls_v0_manual_spark_ready36_01/logs/perf_0019_spark_validation.stdout.log|reports/evaluation/common_core_v0/runs/controls_v0_manual_spark_ready36_01/logs/perf_0019_spark_validation.stderr.log|cases/PERF/PERF_0019/runs/spark/rewrite_pos_01.tsv,manual_case_validation_materialized,yes,,"manual_case_validation_materialized; common_core_v0_candidate retained in review packet; keep as tri-engine template-backed PERF candidate; notes_link=benchmark_spec/reviews/COMMON_CORE_V0_HUMAN_GATE_DECISIONS_DRAFT.md; validation_command=perf_0019_spark_validation; resolved_package_uses_original_ready36_success_record; Spark-only witness validation.; Validation used case-local Spark DDL and Spark witness data.; No PostgreSQL or MySQL validation is implied.; No admission, promotion, or common-core claim is made."
controls_v0_manual_spark_ready36_resolved_01,PERF_0019__hard_negative__spark,controls,manual_spark_ready36_resolved_01,PERF_0019,performance,TPC-H,control,hard_negative,spark,,spark,f4b4bfc0b13b1b12ac670bd5bf291eba09a86e43,common_core_v0_40,rewrite_neg_01,negative,1,aggregate,success,,true,true,false,controls_not_speedup_metric,mismatch,none,,,,not_applicable,engine_local_witness,cases/PERF/PERF_0019/runs/spark/result_check.json|reports/evaluation/common_core_v0/runs/controls_v0_manual_spark_ready36_01/logs/perf_0019_spark_validation.stdout.log|reports/evaluation/common_core_v0/runs/controls_v0_manual_spark_ready36_01/logs/perf_0019_spark_validation.stderr.log|cases/PERF/PERF_0019/runs/spark/rewrite_neg_01.tsv,manual_case_validation_materialized,yes,yes,"manual_case_validation_materialized; common_core_v0_candidate retained in review packet; keep as tri-engine template-backed PERF candidate; notes_link=benchmark_spec/reviews/COMMON_CORE_V0_HUMAN_GATE_DECISIONS_DRAFT.md; validation_command=perf_0019_spark_validation; resolved_package_uses_original_ready36_success_record; Spark-only witness validation.; Validation used case-local Spark DDL and Spark witness data.; No PostgreSQL or MySQL validation is implied.; No admission, promotion, or common-core claim is made."
controls_v0_manual_spark_ready36_resolved_01,PERF_0024__native_source__spark,controls,manual_spark_ready36_resolved_01,PERF_0024,performance,TPC-H,control,native_source,spark,,spark,f4b4bfc0b13b1b12ac670bd5bf291eba09a86e43,common_core_v0_40,source,source,1,aggregate,success,,true,true,false,controls_not_speedup_metric,match,none,,,,not_applicable,engine_local_witness,cases/PERF/PERF_0024/runs/spark/result_check.json|reports/evaluation/common_core_v0/runs/controls_v0_manual_spark_ready36_01/logs/perf_0024_spark_validation.stdout.log|reports/evaluation/common_core_v0/runs/controls_v0_manual_spark_ready36_01/logs/perf_0024_spark_validation.stderr.log|cases/PERF/PERF_0024/runs/spark/source.tsv,manual_case_validation_materialized,yes,,"manual_case_validation_materialized; common_core_v0_candidate retained in review packet; keep as tri-engine template-backed PERF candidate; notes_link=benchmark_spec/reviews/COMMON_CORE_V0_HUMAN_GATE_DECISIONS_DRAFT.md; validation_command=perf_0024_spark_validation; resolved_package_uses_original_ready36_success_record; Spark-only witness validation.; Validation used case-local Spark DDL and Spark witness data.; No PostgreSQL or MySQL validation is implied.; No admission, promotion, or common-core claim is made."
controls_v0_manual_spark_ready36_resolved_01,PERF_0024__human_positive__spark,controls,manual_spark_ready36_resolved_01,PERF_0024,performance,TPC-H,control,human_positive,spark,,spark,f4b4bfc0b13b1b12ac670bd5bf291eba09a86e43,common_core_v0_40,rewrite_pos_01,positive,1,aggregate,success,,true,true,false,controls_not_speedup_metric,match,none,,,,not_applicable,engine_local_witness,cases/PERF/PERF_0024/runs/spark/result_check.json|reports/evaluation/common_core_v0/runs/controls_v0_manual_spark_ready36_01/logs/perf_0024_spark_validation.stdout.log|reports/evaluation/common_core_v0/runs/controls_v0_manual_spark_ready36_01/logs/perf_0024_spark_validation.stderr.log|cases/PERF/PERF_0024/runs/spark/rewrite_pos_01.tsv,manual_case_validation_materialized,yes,,"manual_case_validation_materialized; common_core_v0_candidate retained in review packet; keep as tri-engine template-backed PERF candidate; notes_link=benchmark_spec/reviews/COMMON_CORE_V0_HUMAN_GATE_DECISIONS_DRAFT.md; validation_command=perf_0024_spark_validation; resolved_package_uses_original_ready36_success_record; Spark-only witness validation.; Validation used case-local Spark DDL and Spark witness data.; No PostgreSQL or MySQL validation is implied.; No admission, promotion, or common-core claim is made."
controls_v0_manual_spark_ready36_resolved_01,PERF_0024__hard_negative__spark,controls,manual_spark_ready36_resolved_01,PERF_0024,performance,TPC-H,control,hard_negative,spark,,spark,f4b4bfc0b13b1b12ac670bd5bf291eba09a86e43,common_core_v0_40,rewrite_neg_01,negative,1,aggregate,success,,true,true,false,controls_not_speedup_metric,mismatch,none,,,,not_applicable,engine_local_witness,cases/PERF/PERF_0024/runs/spark/result_check.json|reports/evaluation/common_core_v0/runs/controls_v0_manual_spark_ready36_01/logs/perf_0024_spark_validation.stdout.log|reports/evaluation/common_core_v0/runs/controls_v0_manual_spark_ready36_01/logs/perf_0024_spark_validation.stderr.log|cases/PERF/PERF_0024/runs/spark/rewrite_neg_01.tsv,manual_case_validation_materialized,yes,yes,"manual_case_validation_materialized; common_core_v0_candidate retained in review packet; keep as tri-engine template-backed PERF candidate; notes_link=benchmark_spec/reviews/COMMON_CORE_V0_HUMAN_GATE_DECISIONS_DRAFT.md; validation_command=perf_0024_spark_validation; resolved_package_uses_original_ready36_success_record; Spark-only witness validation.; Validation used case-local Spark DDL and Spark witness data.; No PostgreSQL or MySQL validation is implied.; No admission, promotion, or common-core claim is made."
controls_v0_manual_spark_ready36_resolved_01,PERF_0033__native_source__spark,controls,manual_spark_ready36_resolved_01,PERF_0033,performance,TPC-DS,control,native_source,spark,,spark,f4b4bfc0b13b1b12ac670bd5bf291eba09a86e43,common_core_v0_40,source,source,1,aggregate,success,,true,true,false,controls_not_speedup_metric,match,none,,,,not_applicable,engine_local_witness,cases/PERF/PERF_0033/runs/spark/result_check.json|reports/evaluation/common_core_v0/runs/controls_v0_manual_spark_ready36_01/logs/perf_0033_spark_validation.stdout.log|reports/evaluation/common_core_v0/runs/controls_v0_manual_spark_ready36_01/logs/perf_0033_spark_validation.stderr.log|cases/PERF/PERF_0033/runs/spark/source.tsv,manual_case_validation_materialized,yes,,"manual_case_validation_materialized; common_core_v0_candidate retained in review packet; keep as tri-engine template-backed PERF candidate; notes_link=benchmark_spec/reviews/COMMON_CORE_V0_HUMAN_GATE_DECISIONS_DRAFT.md; validation_command=perf_0033_spark_validation; resolved_package_uses_original_ready36_success_record; Spark-only witness validation.; Validation used case-local Spark DDL and Spark witness data.; No PostgreSQL or MySQL validation is implied.; No admission, promotion, or common-core claim is made."
